It should arrive any day now .	These days it is not unusual .	1
Tomorrow the doctor will take the cast off her arm .	Mother took our plates away and came back with some fruit for us to eat .	1
The ringing of the telephone .	"The tintinnabulation that so voluminously swells from the ringing and the dinging of the bells ""-- E. A. Poe ."	1
He heard the phone ringing but did n't want to take the call .	I received several calls today .	1
She refused to give them her Social Security number .	She preferred the black nylon number .	0
I could hear the breath of the runner behind me .	The child 's breath came quickly and unevenly .	1
They were beaten by a more aggressive team .	Beat the egg whites .	0
We had the chance to meet the president last week .	Now is your chance .	1
It is the usual practice of employees there to wear neckties only when meeting with customers .	It is their practice to give annual raises .	1
To allow a servant his liberty .	Mandela was allowed few visitors in prison .	0
They joined the wagon train for safety .	The bride 's train was carried by her two young nephews .	0
There 's nothing more thrilling to the whale watcher than to see a whale surface and blow .	The leaves were blowing in the wind .	0
A deal of trouble .	He rose to prominence through a series of shady deals .	0
His support made a real difference .	The difference in her is amazing .	1
The connection between overeating and obesity .	My headache has no connection with me going out last night .	1
The offensive linemen tried to block the blitz .	He blocked the basketball player 's shot .	1
When I last tried to eat strawberries I had a terrible allergic reaction .	John feared his mother 's reaction when she saw the broken lamp .	0
I do n't know how to break this to you , but your cat is not coming back .	When news of their divorce broke , ...	1
A municipal office .	He rented an office in the new building .	0
` Now push hard , ' said the doctor to the woman .	He pushed her to finish her doctorate .	0
John 's attendance for the conventions was not good .	Attendance was up by 50 per cent .	0
Open a window and let in some air .	Air pollution .	1
A serious loss of business .	Weight loss .	1
Fish with a delicate flavor and texture .	Breadfruit has the same texture as bread .	1
The coast is clear .	The children lined up for a coast down the snowy slope .	0
To arouse anger .	To arouse jealousy .	1
It can be tricky to land a helicopter .	This may land you in jail .	1
She did n't leave until midnight .	The ship leaves at midnight .	1
This is a product of lime and nitric acid .	Skill is the product of hours of practice .	0
He gave up on life .	Having experienced both , the vampire decided that he preferred (un)death to life .	1
The weakness of the span was overlooked until it collapsed .	His weakness increased as he became older .	1
He came to a bad end .	The so-called glorious experiment came to an inglorious end .	1
The fire-light gave a richness of coloring to that side of the room .	The richness all around unsettled him for he had expected to find poverty .	0
Smother a yawn .	The butter cream smothered the cake .	0
We could always call on a friend .	He called me a bastard .	0
It is vital that he not know .	I want to know who is winning the game !	1
Bad luck caused his downfall .	Gilbert had some bad luck yesterday — he got pick - pocketed and lost fifty dollars .	1
Traffic on the internet is lightest during the night .	Heavy traffic overloaded the trunk lines .	1
A sense of self .	A sense of danger .	1
They stopped at an open space in the jungle .	The astronauts walked in outer space without a tether .	0
First you have to cut off the water .	The boat was found in within the territorial waters .	0
On weekends I play .	She played all her money on the dark horse .	0
The hurricane demolished houses in its path .	Genius usually follows a revolutionary path .	0
The rifle had been fitted with a special stock .	She made gravy with a base of beef stock .	0
This man ca n't fit himself into our work environment .	The small shirt does n't fit me , so I 'll buy the medium size .	0
Drive the forest .	We drove to the university every morning .	0
They were soon out of view .	Consider what follows from the positivist view .	0
Run a new program on the Mac .	Run the dishwasher .	1
The body of the car was badly rusted .	Wool has more body than rayon .	0
Put the batteries in the charger overnight so we can use them tomorrow .	The knight rode a white charger .	0
I know him under a different name .	This flower is known as a Peruvian Lily .	1
The grip of a sword .	It was an old briefcase but it still had a good grip .	1
I lost my locket in this patch of grass here .	Does n't that patch of clouds looks like a bunny ?	1
I want to know who is winning the game !	I know it 's time .	1
She had heard her fill of gossip .	He ate his fill of potatoes .	1
The formation of sentences .	A defensive formation .	0
The foot of the mountain .	The foot of the page .	1
They sailed south around the point .	She scored three points .	0
The machinery is out of order .	Magnolias belong to the order Magnoliales .	0
To purchase land , to purchase a house .	The family purchased a new car .	1
The match ended in their first loss of the season .	His loss of credibility led to his resignation .	1
Cut trenches .	Cut a hole .	1
Drift the cattle herds westwards .	The laborers drift from one town to the next .	0
The expanded window will give us time to catch the thieves .	Launch window .	1
Shelve books .	The library needs volunteers to help shelve books .	1
This nest egg will ensure a nice retirement for us .	The circumstances ensured that he would arrive in time .	1
No one wanted to play end .	The end of the pier .	0
"The quality of mercy is not strained ""-- Shakespeare ."	While being impulsive can be great for artists , it is not a desirable quality for engineers .	1
Set fire to a building .	The moon sets at eight o'clock tonight .	0
